,cX,cY,topoSig
5998,5,10,00000111110000000111000000001100000011100000011111
5999,5,13,00000111110000000011000001111000000011110000011000000001111100000
6000,5,12,000001111100000000110000011110000000111100000110000000011111
6001,9,14,000011111000000000111000000000000000111111111000000000000001110000000000111111111000000000001111000000000000011111100000000000
6002,9,14,000000000000011111000000000111000000000000000111111111000000000000001110000000000111111111000000000001111000000000000011111100
6003,8,12,011111110000000011111111000000000011100100000000111111110000000011100011000000001111000000000000
6004,8,12,000000000111111100000000111111110000000000111001000000001111111100000000111000110000000011110000
6005,9,13,000000000000111000000000000100000000000000000111110000000000000110000011000000000111100000000000000111111110000000000
6006,6,11,000000011110000000001111000000111000000000111100000000111111000000
6007,6,10,011111000000110000000000000111000000111110000000000011000000
6008,6,10,000000011111000000110000000000000111000000111110000000000011
6009,8,14,1111111000000000111111110000000001111111000000001111101100000000110000000000000011110000000000000001111100000000
6010,8,14,0000000011111110000000001111111100000000011111110000000011111011000000001100000000000000111100000000000000011111
6011,6,10,001111000000111111000000100000000000000111000000111101000000
6012,6,11,000000001111000000111111000000100000000000000111000000111101000000
6013,6,9,000000111000000000110000000000111100000000011110000000
6014,6,8,000000111000000000110000000000111100000000011110
6015,6,11,000000011110000000001111000000111000000000111100000000111111000000
6016,9,12,000000000000111000000000000100000000000000000111110000000000000110000011000000000111100000000000000111111110
6017,6,12,111000000000000001000000001111000000111100000000111111000000100000000000
6018,6,12,000000111000000000000001000000001111000000111100000000111111000000100000
6019,7,13,0000000011111100000001111000000000011100000000000000000100000000000011000000000111110000000
6020,7,12,000000001111110000000111100000000001110000000000000000010000000000001100000000011111
6021,7,13,0000000111100000000001110000000000000000010000000001111100000001000011000000011111110000000
6022,7,12,000000011110000000000111000000000000000001000000000111110000000100001100000001111111
6023,5,12,111110000011110000001110000000001110000011111000000111100000
6024,5,12,000000000100000011110000011100000001111100000111110000011000
6025,4,9,000011110000001100001001000011110000
6026,4,9,000011110000001100001001000011110000
6027,6,12,000001000000000111000000110000000000111100000000100000000000111111000000
6028,6,12,000000000001000000000111000000110000000000111100000000100000000000111111
6029,5,7,00000011110000011011000001111000000
6030,5,7,00000011110000011011000001111000000
6031,7,14,11100000000000110000000000000000010000000000001110000000111111100000001111111000000001111110000000
6032,5,9,000000000100000111000000010000000001100000000
6033,5,12,000010000001111000001110000000111110000011111000001100000000
6034,6,12,000000001111000000111110000000011111000000111111000000111100000000111000
6035,5,9,000000000100000000110000010111000001111100000
6036,5,8,0000000001000000001100000101110000011111
6037,6,10,011111000000111110000000001111000000111011000000111111000000
6038,6,11,000000011111000000111110000000001111000000111011000000111111000000
6039,5,8,1000100000111000000000111000001111100000
6040,5,8,0000010001000001110000000001110000011111
6041,7,10,1111110000000011011110000000000001100000000000111000000010000000000000
6042,7,10,0000000111111000000001101111000000000000110000000000011100000001000000
6043,6,10,000111000000111110000000001111000000000011000000100000000000
6044,7,11,00000001000000000000000011110000000000001100000000011001000000011110010000000
6045,7,13,0000000111111000000000111111000000000001110000000111000000000000000011000000000111110000000
6046,7,12,000000011111100000000011111100000000000111000000011100000000000000001100000000011111
6047,5,14,1110000000111110000010000000000011100000111110000011110000001111100000
6048,5,14,0000011100000001111100000100000000000111000001111100000111100000011111
6049,8,12,101111110000000011111110000000001111101100000000111111110000000000010000000000001111111100000000
6050,8,12,000000001011111100000000111111100000000011111011000000001111111100000000000100000000000011111111
6051,8,14,1111111100000000111111110000000001111110000000001110000000000000001110000000000011110000000000001111110000000000
6052,8,14,0000000011111111000000001111111100000000011111100000000011100000000000000011100000000000111100000000000011111100
6053,7,10,1000000000000000011110000000000001100000000011001000000011110010000000
6054,6,11,000000000111000000111110000000001111000000000011000000100000000000
6055,5,12,111110000001111000001110000000111110000000111000000000100000
6056,5,12,000001111100000011110000011100000001111100000001110000000001
6057,7,10,1111111000000010011110000000111111100000000000110000000000111000000000
6058,7,10,0000000111111100000001001111000000011111110000000000011000000000011100
6059,8,12,111111110000000001111000000000001111110000000000001100000000000000000001000000001110000000000000
6060,8,12,000000001111111100000000011110000000000011111100000000000011000000000000000000010000000011100000
6061,6,14,110000000000111100000000111000000000000111000000100000000000000001000000111111000000
6062,7,10,0000000000011100000000110011000000011100110000000111111000000000011111
6063,8,13,00000000000011110000000000000111000000001100001100000000111000000000000011111110000000001000000000000000
6064,8,12,000000000000111100000000000001110000000011000011000000001110000000000000111111100000000010000000
6065,6,12,001111000000111111000000011111000000111011000000111111000000111110000000
6066,6,12,000000001111000000111111000000011111000000111011000000111111000000111110
6067,8,12,100001110000000011111110000000001100001100000000111000000000000011111111000000001111000000000000
6068,8,12,000000001000011100000000111111100000000011000011000000001110000000000000111111110000000011110000
6069,7,11,00000000011110000000010000000000000000111100000001111000000000000000110000000
6070,7,11,00000000011110000000010000000000000000111100000001111000000000000000110000000
6071,7,10,0000111000000001100110000000111001100000001111110000000000111110000000
6072,6,14,000000110000000000111100000000111000000000000111000000100000000000000001000000111111
6073,6,10,001110000000000011000000000111000000111111000000100000000000
6074,6,10,000000001110000000000011000000000111000000111111000000100000
6075,6,10,110000000000111111000000000011000000000111000000011110000000
6076,6,10,000000110000000000111111000000000011000000000111000000011110
6077,5,10,11110000000100000000111110000011100000001111100000
6078,5,11,0000011110000000100000000111110000011100000001111100000
6079,9,14,111111100000000000001111111000000000111111001000000000000011111000000000100000000000000000000001111000000000111000000000000000
6080,9,14,000000000111111100000000000001111111000000000111111001000000000000011111000000000100000000000000000000001111000000000111000000
6081,9,12,011111100000000000111100000000000000000111111000000000111110111000000000001111111000000000000000001000000000
6082,9,14,000000000110001111000000000111111110000000000000000011000000000000011111000000000000000111000000000100000000000000000111000000
6083,6,12,000111000000111111000000001111000000111100000000100000000000000001000000
6084,6,12,000000000111000000111111000000001111000000111100000000100000000000000001
6085,6,11,000000000001000000001111000000000011000000111000000000100000000000
6086,6,10,000000000001000000001111000000000011000000111000000000100000
6087,7,12,001111100000001111110000000011100000000000111100000000001000000000000000000110000000
6088,7,13,0000000001111100000001111110000000011100000000000111100000000001000000000000000000110000000
6089,8,12,110000000000000011100000000000001000000000000000000011100000000000000011000000000000011100000000
6090,8,13,00000000110000000000000011100000000000001000000000000000000011100000000000000011000000000000011100000000
6091,9,14,110001111000000000111111110000000000000000011000000000000011111000000000000000111000000000100000000000000000111000000000000000
6092,9,13,000000000011111100000000000111100000000000000000111111000000000111110111000000000001111111000000000000000001000000000
6093,7,14,11111110000000011111100000000000011000000011100000000000001111100000000000001000000000001110000000
6094,7,14,00000001111111000000001111110000000000001100000001110000000000000111110000000000000100000000000111
6095,8,10,11111011000000001111111100000000000011110000000010011110000000000011111100000000
6096,8,11,0000000011111011000000001111111100000000000011110000000010011110000000000011111100000000
6097,7,10,1110111000000011111110000000001111100000000111100000000011111100000000
6098,7,11,00000001110111000000011111110000000001111100000000111100000000011111100000000
6099,6,13,000000001111000000111110000000011111000000111111000000111100000000111000000000
6100,6,12,000000100000000000000001000000111011000000111111000000110000000000111111
6101,5,12,111100000011111000000001100000111110000010000000000011100000
6102,5,12,000001111000000111110000000011000001111100000100000000000111
6103,8,10,00000111000000001000000000000000111011110000000011000000000000001111110100000000
6104,8,10,00000000000001110000000010000000000000001110111100000000110000000000000011111101
6105,6,10,111111000000000011000000110001000000111000000000100000000000
6106,6,10,000000111111000000000011000000110001000000111000000000100000
6107,5,12,000110000011111000001000000000001110000000001000001111100000
6108,5,12,000000001100000111110000010000000000011100000000010000011111
6109,6,12,100000000000000001000000111011000000111111000000110000000000111111000000
6110,7,12,000000011111110000000111100000000001011100000000000011110000000111111100000000000001
6111,6,14,111111000000110000000000000011000000000111000000111110000000111111000000100000000000
6112,6,14,000000111111000000110000000000000011000000000111000000111110000000111111000000100000
6113,6,14,111111000000011111000000111111000000000111000000110000000000111111000000111101000000
6114,6,14,000000111111000000011111000000111111000000000111000000110000000000111111000000111101
6115,7,13,0000000111111100000001000000000000011001110000000111111000000000000011000000000011110000000
6116,7,12,000000011111110000000100000000000001100111000000011111100000000000001100000000001111
6117,7,12,110000000000000000001000000011111000000000011111100000001110111000000011111110000000
6118,7,12,000000011000000000000000000100000001111100000000001111110000000111011100000001111111
6119,4,8,11110000100000000001000000110000
6120,3,7,000100000001000111000
6121,6,11,000000000111000000110000000000111100000000000001000000011111000000
6122,6,10,000000000111000000110000000000111100000000000001000000011111
6123,5,12,111110000011111000000000100000000110000010000000001100000000
6124,5,12,000001111100000111110000000001000000001100000100000000011000
6125,2,8,1100110010001100
6126,2,9,001100110010001100
6127,8,14,0000000100000000111110000000000011111100000000000001111100000000101111110000000011110000000000001111111100000000
6128,8,14,0000000000000001000000001111100000000000111111000000000000011111000000001011111100000000111100000000000011111111
6129,3,6,100000001000111000
6130,4,9,000011110000100000000001000000110000
6131,7,8,11100110000000101111100000001111111000000011110010000000
6132,7,8,00000001110011000000010111110000000111111100000001111001
6133,6,14,111111000000000001000000000011000000110000000000111000000000011111000000111111000000
6134,6,14,000000111111000000000001000000000011000000110000000000111000000000011111000000111111
6135,7,10,1111111000000001111110000000000011000000000000011000000011011110000000
6136,7,10,0000000111111100000000111111000000000001100000000000001100000001101111
6137,6,12,111111000000111111000000000011000000011000000000001110000000111111000000
6138,6,12,000000111111000000111111000000000011000000011000000000001110000000111111
6139,8,12,000000000111111100000000000001110000000000001111000000000011111000000000111000000000000011111100
6140,6,11,000000011111000000110111000000111100000000111110000000111111000000
6141,6,10,000000011111000000110111000000111100000000111110000000111111
6142,3,6,100000110000111000
6143,3,7,000100000110000111000
6144,5,10,00000011110000000111000001110000000111110000000001
6145,7,11,00000001110000000000011000000000000111110000000000000111000000001111100000000
6146,8,14,1111111100000000000111110000000001110000000000001111100000000000111111000000000000111111000000001111111000000000
6147,8,14,0000000011111111000000000001111100000000011100000000000011111000000000001111110000000000001111110000000011111110
6148,8,13,00000000011111110000000000000111000000000000111100000000001111100000000011100000000000001111110000000000
6149,7,13,0000000111000100000001111111000000001111110000000000011100000000000011000000011000000000000
6150,7,14,10000000000000000000100000001100000000000000011110000000111111100000000000111000000000000110000000
6151,7,14,00000001000000000000000000010000000110000000000000001111000000011111110000000000011100000000000011
6152,4,7,0000011100001110000011000000
6153,4,7,0000011100001110000011000000
6154,5,8,1110000000111100000000111000001000000000
6155,5,8,0000011100000001111000000001110000010000
6156,6,10,000001000000100000000000001111000000111000000000000011000000
6157,6,11,000000000001000000100000000000001111000000111000000000000011000000
6158,8,14,0000000011000000000000001111111000000000111000000000000000001111000000000111111100000000111111000000000000000111
6159,9,14,111111111000000000111100000000000000100000000000000000000000101000000000110111111000000000111111111000000000000001111000000000
6160,9,14,000000000111111111000000000111100000000000000100000000000000000000000101000000000110111111000000000111111111000000000000001111
6161,6,10,111111000000001011000000111111000000111111000000011110000000
6162,6,10,000000111111000000001011000000111111000000111111000000011110
6163,6,12,111111000000000111000000110000000000000011000000000001000000100000000000
6164,6,12,000000111111000000000111000000110000000000000011000000000001000000100000
6165,5,12,111110000011111000001000100000001110000011111000000001100000
6166,5,12,000001111100000111110000010001000000011100000111110000000011
6167,8,14,1100000000000000111111100000000011100000000000000000111100000000011111110000000011111100000000000000011100000000
6168,8,14,0000000000000111000000000000001100000000111111110000000000011111000000001111000000000000001111100000000001111111
6169,6,10,111000000000011111000000000011000000110000000000000001000000
6170,6,11,000000111000000000011111000000000011000000110000000000000001000000
6171,8,14,0011111100000000000001100000000010000000000000000000111100000000000111110000000011111100000000001111111100000000
6172,8,14,0000000000111111000000000000011000000000100000000000000000001111000000000001111100000000111111000000000011111111
6173,6,10,111100000000111000000000111110000000001111000000100000000000
6174,6,10,000000111100000000111000000000111110000000001111000000100000
6175,11,14,0000011111100000000000110000000000000000000011111111110000000000001111110110000000000000011100000000000000000000011111111000000000001111111100000000000000
6176,11,14,0000000000000000111111000000000001100000000000000000000111111111100000000000011111101100000000000000111000000000000000000000111111110000000000011111111000
6177,6,13,000000100000000000111110000000111100000000111000000000110000000000111111000000
6178,7,12,000000011100010000000111111100000000111111000000000001110000000000001100000001100000
6179,5,10,11111000001100000000111100000011100000000111100000
6180,5,10,00000111110000011000000001111000000111000000001111
6181,4,8,00110000111100000001000001110000
6182,5,8,1111100000011110000011011000001111000000
6183,7,12,011111100000000011111000000011111000000000111100000000001110001000000011111110000000
6184,7,12,000000001111110000000001111100000001111100000000011110000000000111000100000001111111
6185,8,14,1000000000000000111111010000000011001111000000000001111100000000000001110000000011111111000000001111111100000000
6186,8,14,0000000010000000000000001111110100000000110011110000000000011111000000000000011100000000111111110000000011111111
6187,5,13,00000111100000001111000001111100000110000000011111000000001100000
6188,6,12,000000100000000000111110000000111100000000111000000000110000000000111111
6189,6,10,110000000000111000000000111101000000111111000000100000000000
6190,6,10,000000110000000000111000000000111101000000111111000000100000
6191,7,14,00001110000000111111000000000111111000000011100000000000000001100000001111111000000000111110000000
6192,7,14,00000000000111000000011111100000000011111100000001110000000000000000110000000111111100000000011111
6193,9,12,000111111000000000111111110000000000111101100000000000110000000000000000011111111000000000111111000000000000
6194,9,12,000000000000111111000000000111111110000000000111101100000000000110000000000000000011111111000000000111111000
6195,8,14,0000011100000000000000110000000011111111000000000001111100000000111100000000000000111110000000000111111100000000
6196,4,11,00001111000010010000111100001100000011110000
6197,6,11,000000111111000000000011000000111000000000011110000000001111000000
6198,10,14,11111111110000000000000011100000000000001110000000000000000001111000000000000000001111111000000000000000000011000000000000000011110000000000
6199,10,14,00000000001111111111000000000000001110000000000000111000000000000000000111100000000000000000111111100000000000000000001100000000000000001111
6200,5,10,11111000000111100000001110000011110000001110000000
6201,5,10,00000111110000001111000000011100000111100000011100
6202,7,14,00111110000000111000000000000111111000000011110010000000111111100000001111111000000000000110000000
6203,7,14,00000000011111000000011100000000000011111100000001111001000000011111110000000111111100000000000011
6204,8,12,111111110000000000000111000000000110111100000000111111000000000000000001000000001100000000000000
6205,8,12,000000001111111100000000000001110000000001101111000000001111110000000000000000010000000011000000
6206,6,10,111111000000000011000000111000000000011110000000001111000000
6207,4,10,0000111100001001000011110000110000001111
6208,4,6,000100001000000011000000
6209,4,7,0000000100001000000011000000
6210,7,12,100000000000000000111000000000000110000000000111100000000011111000000000000010000000
6211,7,12,000000010000000000000000011100000000000011000000000011110000000001111100000000000001
6212,8,12,111000000000000011000011000000000000111100000000111110000000000000000001000000000111111100000000
6213,8,12,000000001110000000000000110000110000000000001111000000001111100000000000000000010000000001111111
6214,5,10,11101000001111100000110000000011111000000111100000
6215,5,11,0000001111000000000100000110110000011111000001111100000
6216,7,12,111111100000000000111000000011000110000000100111100000001111111000000011111100000000
6217,7,12,000000011111110000000000011100000001100011000000010011110000000111111100000001111110
6218,7,12,111111100000000001111000000011110000000000110001100000000111111000000000000010000000
6219,7,12,000000011111110000000000111100000001111000000000011000110000000011111100000000000001
6220,10,14,11111111110000000000111000000000000000000000000001000000000011000111110000000000111100111100000000001111111011000000000010000000000000000000
6221,10,14,00000000001111111111000000000011100000000000000000000000000100000000001100011111000000000011110011110000000000111111101100000000001000000000
6222,4,7,0000001100000001000001110000
6223,4,7,0000001100000001000001110000
6224,5,10,01111000000000100000110110000011111000001111100000
6225,5,11,0000011101000001111100000110000000011111000000111100000
6226,7,13,0000000100011100000001111100000000000011110000000111111000000001111111000000000111110000000
6227,7,12,000000010001110000000111110000000000001111000000011111100000000111111100000000011111
6228,5,8,0111100000000110000011000000000000100000
6229,5,9,000000111100000000110000011000000000000100000
6230,4,9,000001110000000100001111000011000000
6231,4,8,00000111000000010000111100001100
6232,4,9,000000110000111000001111000001110000
6233,4,8,00000011000011100000111100000111
6234,7,11,00000000111111000000011000000000000111100000000001111101000000000011110000000
6235,7,12,000000000011110000000110000000000001111000000000011111000000000000000100000000111111
6236,5,14,1100000000000110000011111000000111100000111110000000001000001111100000
6237,5,14,0000011000000000001100000111110000001111000001111100000000010000011111
6238,5,10,11111000001111000000001110000010000000001110000000
6239,5,11,0000011111000001111000000001110000010000000001110000000
6240,7,14,01111110000000111000000000001111100000000000001110000000001111100000001111111000000000000010000000
6241,7,14,00000000111111000000011100000000000111110000000000000111000000000111110000000111111100000000000001
6242,9,10,001111111000000000000111111000000000111111100000000000111100110000000000100001111000000000
6243,9,10,000000000001111111000000000000111111000000000111111100000000000111100110000000000100001111
6244,7,12,000111100000001100000000000011110000000000111110000000000000001000000001111110000000
6245,7,10,0000000011111100000001100000000000011110000000000111110100000000001111
6246,5,11,0000011111000000001100000001110000010000000001111000000
6247,5,10,00000111110000000011000000011100000100000000011110
6248,7,13,0000000111111100000001111100000000011110000000000000000100000000010000000000010000000000000
6249,7,12,000000011111110000000111110000000001111000000000000000010000000001000000000001000000
6250,5,10,01111000000011100000111000000011111000000000100000
6251,7,10,1110000000000011000000000000111110000000000000111000000001111100000000
6252,5,12,111100000001111000001111100000110000000011111000000001100000
6253,6,7,000000001110000000111011000000100000000000
6254,3,14,111000111000110000011000111000111000111000
6255,3,14,000111000111000110000011000111000111000111
6256,4,10,1111000000110000111000000111000011110000
6257,4,10,0000111100000011000011100000011100001111
6258,7,11,00000001111000000000010000000000000110001100000001111111000000011100010000000
6259,7,11,00000001111000000000010000000000000110001100000001111111000000011100010000000
6260,4,7,0000100000000001000000110000
6261,4,6,000010000000000100000011
6262,6,7,000000001110000000111011000000100000000000
6263,8,11,0000000000000001000000000000001100000000001111110000000011110000000000000110011100000000
6264,3,5,000110000100000
6265,3,5,000110000100000
6266,3,9,000001000100000111000111000
6267,3,8,000001000100000111000111
6268,9,14,110001111000000000111111111000000000000111111000000000111111000000000000111111110000000000000000011000000000100011111000000000
6269,9,14,000000000110001111000000000111111111000000000000111111000000000111111000000000000111111110000000000000000011000000000100011111
6270,7,14,10000000000000111111000000001110000000000011001110000000111111100000001111111000000011111000000000
6271,7,14,00000001000000000000011111100000000111000000000001100111000000011111110000000111111100000001111100
6272,5,12,000001111100000000110000000111000000111100000111110000000001
6273,6,12,100011000000000111000000110000000000111111000000111110000000001111000000
6274,6,12,000000100011000000000111000000110000000000111111000000111110000000001111
6275,8,13,00000000111011110000000000000011000000000011111100000000011110000000000011111111000000001111111000000000
6276,8,12,000000001110111100000000000000110000000000111111000000000111100000000000111111110000000011111110
6277,5,12,001110000010000000001111100000111000000001111000000000100000
6278,5,13,00000001110000010000000001111100000111000000001111000000000100000
6279,6,12,111111000000000001000000001111000000111000000000111100000000100000000000
6280,6,12,000000111111000000000001000000001111000000111000000000111100000000100000
6281,5,12,111110000000011000000011100000011110000011111000000000100000
6282,7,12,000000011111110000000111111000000001101111000000000000110000000011111100000001111000
6283,9,14,111011111000000000000000111000000000011111111000000000111110000000000000111111111000000000111111100000000000001111110000000000
6284,9,14,000000000111011111000000000000000111000000000011111111000000000111110000000000000111111111000000000111111100000000000001111110
6285,7,11,00000000000001000000010000000000000000111100000001100111000000000000110000000
6286,7,10,0000000000000100000001000000000000000011110000000110011100000000000011
6287,5,13,00000111000000000001000001100000000111110000010000000001111100000
6288,5,12,000001110000000000010000011000000001111100000100000000011111
6289,7,12,111110000000000111111000000011110000000000001111100000000001111000000000000010000000
6290,7,12,000000011111000000000011111100000001111000000000000111110000000000111100000000000001
6291,7,14,00000000111111000000000111110000000000111100000000000111000000000000110000000111111000000001111111
6292,7,13,0000000111111000000000000011000000000011110000000000011100000000011111000000010000000000000
6293,9,14,000000000111111110000000000000111111000000000011111111000000000111111000000000000001110000000000000000011111000000000000000011
6294,6,12,110000000000111110000000011111000000000011000000111111000000111000000000
6295,6,12,000000110000000000111110000000011111000000000011000000111111000000111000
6296,9,12,001111000000000000000011111000000000000000001000000000111000000000000000111110000000000000100000011000000000
6297,9,13,000000000001111000000000000000011111000000000000000001000000000111000000000000000111110000000000000100000011000000000
6298,7,10,1111000000000011011110000000000001100000000111111000000011111100000000
6299,7,10,0000000111100000000001101111000000000000110000000011111100000001111110
6300,10,14,00000000010000000000011111000000000000000001111111000000000011110000110000000000111111100000000000001100000000000000000011111000000000000000
6301,10,14,00000000000000000001000000000001111100000000000000000111111100000000001111000011000000000011111110000000000000110000000000000000001111100000
6302,5,13,00000100000000011110000001100000000111000000011111000001111100000
6303,7,12,000000011111100000000000001100000000001111000000000001110000000001111100000001000000
6304,8,12,111110000000000011111111000000001100111100000000111111010000000011100000000000001000000000000000
6305,8,12,000000001111100000000000111111110000000011001111000000001111110100000000111000000000000010000000
6306,5,12,111110000011111000000111100000111100000000111000000001100000
6307,5,12,000001111100000111110000001111000001111000000001110000000011
6308,7,12,000000100000000111111000000000111000000000111011100000001111111000000011111110000000
6309,7,12,000000000000010000000011111100000000011100000000011101110000000111111100000001111111
6310,7,12,111111100000001111110000000011011110000000000001100000000111111000000011110000000000
6311,8,14,1111111100000000111000110000000011000000000000000000011100000000000000010000000000001111000000001000000000000000
6312,9,14,000000000000111111000000000000001111000000000000000001000000000111100000000000000110000000000000000011111111000000000111111011
6313,5,9,000001110000000001110000010000000000000100000
6314,5,9,000001110000000001110000010000000000000100000
6315,4,10,0111000000010000110000001111000000010000
6316,4,10,0000011100000001000011000000111100000001
6317,8,11,0000000000000001000000001000001100000000110111110000000011110111000000001111100000000000
6318,8,11,0000000000000001000000001000001100000000110111110000000011110111000000001111100000000000
6319,9,13,000000000001111111000000000011000000000000000111110111000000000111100000000000000000000011000000000000000001000000000
6320,9,12,000000000001111111000000000011000000000000000111110111000000000111100000000000000000000011000000000000000001
6321,9,14,000111111000000000000001111000000000000000001000000000111100000000000000110000000000000000011111111000000000111111011000000000
6322,8,14,0000000011111111000000001110001100000000110000000000000000000111000000000000000100000000000011110000000010000000
6323,6,8,101110000000110000000000111011000000100000000000
6324,6,9,000000101110000000110000000000111011000000100000000000
6325,6,10,011111000000110000000000000001000000111100000000000111000000
6326,6,11,000000011111000000110000000000000001000000111100000000000111000000
6327,8,12,111100000000000011111111000000001111110000000000110001110000000011000001000000001001111100000000
6328,5,11,0000011111000001000000000111000000000111000001111000000
6329,8,12,000000001111000000000000111111110000000011111100000000001100011100000000110000010000000010011111
6330,6,10,000000111111000000000011000000110111000000111110000000011111
6331,6,11,000000111111000000000011000000110111000000111110000000011111000000
6332,8,12,111000000000000011111111000000000111111100000000111101100000000011111111000000001100001100000000
6333,5,10,11111000001000000000111000000000111000001111000000
6334,6,8,111000000000110001000000011111000000000011000000
6335,8,12,000000010000000010000111000000000011111100000000111100110000000011111111000000001110000000000000
6336,8,12,000000000000000100000000100001110000000000111111000000001111001100000000111111110000000011100000
6337,4,9,000000010000110000000111000011110000
6338,4,8,00000001000011000000011100001111
6339,5,8,1110000000110000000011110000000111100000
6340,9,14,111111110000000000000111111000000000011111111000000000111111000000000000001110000000000000000011111000000000000000011000000000
6341,5,8,0000011100000001100000000111100000001111
6342,8,12,000000001110000000000000111111110000000001111111000000001111011000000000111111110000000011000011
6343,3,10,111000011000111000001000111000
6344,3,10,000111000011000111000001000111
6345,7,12,110000000000000000001000000011100000000000111111100000000111111000000011110110000000
6346,7,12,000000011000000000000000000100000001110000000000011111110000000011111100000001111011
6347,8,10,00000001000000000110111100000000111111000000000000000111000000000011111100000000
6348,8,10,00000000000000010000000001101111000000001111110000000000000001110000000000111111
6349,10,13,0000000000110000000000000000000000000001000000000000000000110000000000100011111100000000001111110000000000000000011001110000000000
6350,5,9,000001001100000001110000011110000001111100000
6351,5,8,0000010011000000011100000111100000011111
6352,5,12,111110000011111000000111100000110000000000001000001110000000
6353,5,12,000001111100000111110000001111000001100000000000010000011100
6354,5,12,111110000011111000001000000000000110000011000000001111000000
6355,5,13,00000111110000011111000001000000000000110000011000000001111000000
6356,4,9,000000110000111100000001000001110000
6357,5,9,000001111100000011110000011011000001111000000
6358,10,12,110000000000000000000000000001000000000000000000110000000000100011111100000000001111110000000000000000011001110000000000
6359,5,11,0000010000000001111000000001110000011100000001111100000
6360,8,12,111111000000000011100000000000000000011100000000111100000000000010000000000000000011111000000000
6361,8,12,000000001111110000000000111000000000000000000111000000001111000000000000100000000000000000111110
6362,3,11,000111000111000110000111000011000
6363,3,10,000111000111000110000111000011
6364,5,9,000000000100000111110000001111000000010000000
6365,5,8,0000000001000001111100000011110000000100
6366,6,12,001111000000111111000000111110000000111011000000111111000000011111000000
6367,6,13,000000001111000000111111000000111110000000111011000000111111000000011111000000
6368,4,12,111100001000000011100000111100001100000011110000
6369,8,10,00000000000000010000000000000011000000000011111100000000111100000000000001100111
6370,7,13,0000000100000000000001111111000000011110110000000000111100000000000001000000011000000000000
6371,7,12,000000010000000000000111111100000001111011000000000011110000000000000100000001100000
6372,12,14,011111111111000000000000000000111111000000000000111111100111000000000000111100000000000000000000001110000001000000000000000111111100000000000000111111110000000000000000
6373,12,14,000000000000011111111111000000000000000000111111000000000000111111100111000000000000111100000000000000000000001110000001000000000000000111111100000000000000111111110000
6374,5,10,01111000001111100000000110000011111000001100100000
6375,5,10,00000011110000011111000000001100000111110000011001
6376,8,12,111111110000000011000000000000001111000000000000000111100000000011111011000000000111111100000000
6377,8,12,000000001111111100000000110000000000000011110000000000000001111000000000111110110000000001111111
6378,7,14,11111110000000011111100000001111111000000011110000000000110111100000001111101000000011111110000000
6379,4,12,000011110000100000001110000011110000110000001111
6380,4,8,11110000011100001101000011110000
6381,4,9,000011110000011100001101000011110000
6382,7,12,111111100000001100000000000011111000000000000011100000001110000000000010000010000000
6383,7,13,0000000111111100000001100000000000011111000000000000011100000001110000000000010000010000000
6384,9,12,000111111000000000111100111000000000100000000000000000110000001000000000111111100000000000111110000000000000
6385,9,13,000000000000111111000000000111100111000000000100000000000000000110000001000000000111111100000000000111110000000000000
6386,5,10,10000000001111000000001110000011100000001111100000
6387,5,10,00000111110000001111000000011100000000010000000011
6388,5,8,0000100000000110000001111000000011100000
6389,5,9,000000000100000000110000001111000000011100000
6390,7,12,110001100000000111111000000011111110000000111100000000001110000000000011111100000000
6391,7,12,000000011000110000000011111100000001111111000000011110000000000111000000000001111110
6392,10,12,100111111100000000000011111000000000000000000111110000000000111111000100000000001111111100000000000011110000000000000000
6393,10,12,000000000010011111110000000000001111100000000000000000011111000000000011111100010000000000111111110000000000001111000000
6394,4,8,11110000111000000111000011000000
6395,4,9,000011110000111000000111000011000000
6396,5,10,11111000000111100000001110000000001000000001100000
6397,11,12,000000000000000000000100000000000111111100000000000000011000011111000000000000001111110000000000000000001110000000000000001110000000
6398,7,12,000111100000001100000000000011111100000000111100000000000111100000000011111110000000
6399,7,12,000000000011110000000110000000000001111110000000011110000000000011110000000001111111
6400,5,11,0000011111000000011100000000010000001111000000001100000
6401,5,10,00000111110000000111000000000100000011110000000011
6402,4,11,00001110000011110000110000001111000010000000
6403,4,10,0000111000001111000011000000111100001000
6404,6,8,011111000000110111000000111100000000111110000000
6405,6,9,000000011111000000110111000000111100000000111110000000
6406,8,12,011111110000000011111110000000000000011100000000111000110000000011000000000000000000111100000000
6407,7,14,00000001111111000000001111110000000111111100000001111000000000011011110000000111110100000001111111
6408,6,12,111111000000110000000000100000000000111101000000000111000000111111000000
6409,6,12,000000111111000000110000000000100000000000111101000000000111000000111111
6410,6,12,000110000000011111000000111111000000000011000000111111000000110000000000
6411,6,12,000000000110000000011111000000111111000000000011000000111111000000110000
6412,8,14,0000000100000000111000000000000011000000000000000000011100000000100011110000000000000011000000001111111100000000
6413,8,14,0000000000000001000000001110000000000000110000000000000000000111000000001000111100000000000000110000000011111111
6414,8,14,1111110000000000001111110000000001111111000000001110000000000000111111100000000011110000000000001111100000000000
6415,8,14,0000000011111100000000000011111100000000011111110000000011100000000000001111111000000000111100000000000011111000
6416,10,12,000000000011110000000000000000000000010000000000001100011111000000000000000011110000000000111000000000000000000111111110
6417,8,13,00000000011111110000000011111110000000000000011100000000111000110000000011000000000000000000111100000000
6418,5,9,000000111100000111110000000111000001110100000
